,,Detection Rate (Global Expression Specificity),,,,,,,,,,,,Detection Rate (Global Expression Specificity),,,,,,,
GeneID,Cluster,Recount2 TPM 0.1,Recount2 TPM 1.0,Recount2 RPKM 0.3,Recount2 RPKM 1.0,Dee2 TPM 0.1,Dee2 TPM 1.0,Dee2 RPKM 0.3,Dee2 RPKM 1.0,,,,,Recount2,,,,Dee2,,,
1819,Cluster:75,0.968918546,0.952587613,0.965707548,0.950430224,0.995657162,0.992199279,0.993772534,0.990544084,,,,,,,,,,,,
1861,Cluster:75,0.972405489,0.957404109,0.970348443,0.957955999,0.997345133,0.995919371,0.996492953,0.995591609,,,,,,,,,,,,
1964,Cluster:75,0.986002057,0.972054286,0.98745704,0.975365627,0.999721403,0.999131432,0.999442806,0.998705343,,,,,,,,,,,,
1979,Cluster:75,0.985349823,0.970975591,0.986278002,0.974888995,0.999000328,0.998164536,0.998492298,0.997672894,,,,,,,,,,,,
2060,Cluster:75,0.984170785,0.967488649,0.983041919,0.97012267,0.998623402,0.997377909,0.998082596,0.996738774,,,,,,,,,,,,
2067,Cluster:75,0.982214083,0.967488649,0.982565286,0.970147756,0.99719764,0.995542445,0.996214356,0.99482137,,,,,,,,,,,,
2071,Cluster:75,0.97707147,0.959561498,0.97516494,0.959461154,0.996755162,0.994149459,0.995526057,0.993182563,,,,,,,,,,,,
2181,Cluster:75,0.983643981,0.963073527,0.981536763,0.964980057,0.995214684,0.99201901,0.993149787,0.991215995,,,,,,,,,,,,
2483,Cluster:75,0.980357725,0.970975591,0.98186288,0.973609613,0.999164208,0.997590954,0.998393969,0.996968207,,,,,,,,,,,,
2589,Cluster:75,0.980332639,0.961844317,0.980006522,0.964503424,0.996804326,0.994690265,0.995591609,0.993444772,,,,,,,,,,,,
2720,Cluster:75,0.976143291,0.960539849,0.973358754,0.961367684,0.997771223,0.996427401,0.997050147,0.996116028,,,,,,,,,,,,
2764,Cluster:75,0.984772847,0.966134009,0.984070441,0.96533126,0.997951491,0.99482137,0.996329072,0.992658145,,,,,,,,,,,,
2926,Cluster:75,0.984296215,0.966761157,0.984195871,0.966961844,0.998869223,0.998033432,0.998410357,0.997885939,,,,,,,,,,,,
2936,Cluster:75,0.973885558,0.959235381,0.971627825,0.958859092,0.996558505,0.99439528,0.995149131,0.993477548,,,,,,,,,,,,
2937,Cluster:75,0.974086245,0.959962873,0.972179716,0.95838246,0.996984595,0.995575221,0.996083251,0.995116355,,,,,,,,,,,,
2959,Cluster:75,0.974312019,0.95905978,0.973860472,0.960941224,0.998066208,0.996427401,0.996984595,0.996066863,,,,,,,,,,,,
2961,Cluster:75,0.968542257,0.950580739,0.967087274,0.951659434,0.99575549,0.992854802,0.99396919,0.992002622,,,,,,,,,,,,
2976,Cluster:75,0.980232296,0.962948097,0.978551539,0.96385119,0.99583743,0.991740413,0.993510324,0.990707965,,,,,,,,,,,,
2990,Cluster:75,0.985826456,0.966033665,0.980508241,0.964026792,0.996345461,0.994608325,0.99524746,0.994133071,,,,,,,,,,,,
2992,Cluster:75,0.974587964,0.960138474,0.972681434,0.961668715,0.997803999,0.996001311,0.996591282,0.995296624,,,,,,,,,,,,
3033,Cluster:75,0.976193463,0.957328851,0.974036074,0.959962873,0.998197312,0.996919043,0.997181252,0.996492953,,,,,,,,,,,,
3093,Cluster:75,0.984597246,0.97258109,0.98567594,0.975992775,0.998869223,0.997869551,0.998246477,0.997607342,,,,,,,,,,,,
3163,Cluster:75,0.980257382,0.968015453,0.979856007,0.968968718,0.997853163,0.995558833,0.996460177,0.99482137,,,,,,,,,,,,
3396,Cluster:75,0.974286933,0.959235381,0.974337105,0.959686928,0.996705998,0.993903638,0.995362176,0.99303507,,,,,,,,,,,,
3516,Cluster:75,0.985224394,0.973283496,0.987206181,0.976795525,0.998590626,0.996984595,0.99804982,0.995952147,,,,,,,,,,,,
3980,Cluster:75,0.983317864,0.969470436,0.983292778,0.971251537,0.994001967,0.988856113,0.99049492,0.987758112,,,,,,,,,,,,
4236,Cluster:75,0.976745353,0.961041567,0.97707147,0.962948097,0.997377909,0.994837758,0.996017699,0.993625041,,,,,,,,,,,,
4659,Cluster:75,0.987381783,0.975415799,0.989589344,0.979554976,0.999344477,0.998017044,0.998820059,0.997148476,,,,,,,,,,,,
4820,Cluster:75,0.985073878,0.970323357,0.985776284,0.973434011,0.99863979,0.996132416,0.997509013,0.994280564,,,,,,,,,,,,
4839,Cluster:75,0.973910644,0.955146376,0.971402052,0.956049469,0.995034415,0.99201901,0.99329728,0.99100295,,,,,,,,,,,,
4893,Cluster:75,0.979730577,0.959837443,0.97694604,0.958959436,0.998525074,0.996656834,0.997361521,0.995607997,,,,,,,,,,,,
4928,Cluster:75,0.983543637,0.966886587,0.982439857,0.965707548,0.997427073,0.993575877,0.995739102,0.992199279,,,,,,,,,,,,
5062,Cluster:75,0.982339513,0.965356345,0.981285904,0.964578682,0.998393969,0.996394625,0.997558178,0.995591609,,,,,,,,,,,,
5108,Cluster:75,0.987858415,0.96969621,0.988610993,0.97338384,0.999082268,0.996755162,0.998000656,0.995362176,,,,,,,,,,,,
5298,Cluster:75,0.971928856,0.95266287,0.967037102,0.950304794,0.995968535,0.99346116,0.994706654,0.992264831,,,,,,,,,,,,
5306,Cluster:75,0.976243634,0.960013045,0.973860472,0.96139277,0.995591609,0.992461488,0.993641429,0.991363487,,,,,,,,,,,,
5356,Cluster:75,0.979755663,0.96274741,0.978802398,0.963525073,0.99754179,0.994608325,0.996083251,0.993575877,,,,,,,,,,,,
5495,Cluster:75,0.974286933,0.95143366,0.971402052,0.954268369,0.996755162,0.994575549,0.995460505,0.993756146,,,,,,,,,,,,
5510,Cluster:75,0.979956351,0.968517171,0.980106866,0.971853599,0.99863979,0.997689282,0.99813176,0.997164864,,,,,,,,,,,,
5511,Cluster:75,0.969997241,0.949677646,0.965908236,0.948523694,0.995345788,0.992199279,0.993788922,0.991117666,,,,,,,,,,,,
5520,Cluster:75,0.980432983,0.964553596,0.978777312,0.965130572,0.996427401,0.991920682,0.99431334,0.990855457,,,,,,,,,,,,
5528,Cluster:75,0.984747761,0.975942603,0.986453604,0.978902742,0.993952802,0.989396919,0.991805965,0.987512291,,,,,,,,,,,,
5537,Cluster:75,0.98211374,0.969545694,0.9825402,0.970599303,0.99898394,0.998312029,0.998508686,0.998115372,,,,,,,,,,,,
5547,Cluster:75,0.980859444,0.962170434,0.977347415,0.964679026,0.996034087,0.992248443,0.993920026,0.990937398,,,,,,,,,,,,
5591,Cluster:75,0.988962196,0.96630961,0.987983845,0.966961844,0.998885611,0.994509997,0.997033759,0.992674533,,,,,,,,,,,,
5601,Cluster:75,0.971201365,0.947470085,0.965306174,0.947294484,0.995607997,0.992608981,0.993723369,0.991756801,,,,,,,,,,,,
5700,Cluster:75,0.985425081,0.977121642,0.987682814,0.979504804,0.998410357,0.986348738,0.994690265,0.939249426,,,,,,,,,,,,
5706,Cluster:75,0.984672503,0.968918546,0.985650854,0.969771467,0.999262537,0.997525402,0.998721731,0.995984923,,,,,,,,,,,,
5770,Cluster:75,0.972204801,0.955673181,0.970699646,0.95579861,0.996640446,0.995099967,0.995886595,0.994444444,,,,,,,,,,,,
5771,Cluster:75,0.980031608,0.966786243,0.980407897,0.968165968,0.99804982,0.996083251,0.997066536,0.995624385,,,,,,,,,,,,
5805,Cluster:75,0.977874219,0.962471465,0.977949477,0.964754283,0.998230088,0.996640446,0.99727958,0.99516552,,,,,,,,,,,,
5824,Cluster:75,0.974387276,0.958181773,0.972330231,0.958808921,0.997099312,0.995067191,0.996296296,0.994034743,,,,,,,,,,,,
5898,Cluster:75,0.977899305,0.957404109,0.976745353,0.959987959,0.998000656,0.996214356,0.997263192,0.995296624,,,,,,,,,,,,
6047,Cluster:75,0.982640544,0.969144319,0.983242606,0.969771467,0.998262865,0.996787938,0.997509013,0.996361849,,,,,,,,,,,,
6117,Cluster:75,0.979931265,0.961568372,0.978902742,0.962571808,0.998623402,0.997427073,0.997984267,0.997099312,,,,,,,,,,,,
6231,Cluster:75,0.985701026,0.975516143,0.988410305,0.978024735,0.999426418,0.998869223,0.999115044,0.998574238,,,,,,,,,,,,
6302,Cluster:75,0.985575596,0.971853599,0.98622783,0.975691744,0.99159292,0.985136021,0.988167814,0.98013766,,,,,,,,,,,,
6601,Cluster:75,0.982464942,0.967513735,0.980432983,0.969069062,0.996853491,0.99482137,0.995771878,0.993395608,,,,,,,,,,,,
6629,Cluster:75,0.981812709,0.971201365,0.982715802,0.973484183,0.999590298,0.998705343,0.999098656,0.998230088,,,,,,,,,,,,
6634,Cluster:75,0.985475253,0.976243634,0.986704463,0.97774879,0.999590298,0.999131432,0.999393641,0.998951164,,,,,,,,,,,,
6635,Cluster:75,0.984622331,0.968291398,0.986202744,0.970774904,0.998869223,0.996837103,0.997967879,0.995739102,,,,,,,,,,,,
6687,Cluster:75,0.987080752,0.965782806,0.983292778,0.964302737,0.995821042,0.991166831,0.99303507,0.990052442,,,,,,,,,,,,
6732,Cluster:75,0.985876627,0.973208238,0.986077315,0.973735043,0.99855785,0.996525729,0.997787611,0.995476893,,,,,,,,,,,,
6745,Cluster:75,0.988234704,0.976770439,0.990417179,0.980934701,0.999590298,0.998869223,0.99914782,0.998688954,,,,,,,,,,,,
6814,Cluster:75,0.981160475,0.963249128,0.979981436,0.964377995,0.998098984,0.996279908,0.996886267,0.995476893,,,,,,,,,,,,
6882,Cluster:75,0.97817525,0.965858064,0.977899305,0.966736071,0.998246477,0.996853491,0.997377909,0.996378237,,,,,,,,,,,,
7072,Cluster:75,0.983669067,0.966209267,0.982841231,0.967062188,0.998525074,0.996574893,0.997328745,0.9953294,,,,,,,,,,,,
7095,Cluster:75,0.987632642,0.976619923,0.990291749,0.981586935,0.999655851,0.998656178,0.999360865,0.997984267,,,,,,,,,,,,
7175,Cluster:75,0.987607556,0.972681434,0.989112711,0.974562878,0.998934775,0.995034415,0.997656506,0.992920354,,,,,,,,,,,,
7257,Cluster:75,0.98321752,0.968115797,0.98389484,0.969921983,0.998197312,0.996132416,0.997181252,0.994575549,,,,,,,,,,,,
7334,Cluster:75,0.986754635,0.976619923,0.989037453,0.978877656,0.99957391,0.998328417,0.999246149,0.997771223,,,,,,,,,,,,
7337,Cluster:75,0.986152573,0.967037102,0.985976971,0.968717859,0.998148148,0.995411341,0.997050147,0.993936414,,,,,,,,,,,,
7342,Cluster:75,0.977447759,0.955472493,0.97503951,0.956275243,0.996542117,0.994477221,0.995444117,0.993330056,,,,,,,,,,,,
7347,Cluster:75,0.97817525,0.963901362,0.979203773,0.963750847,0.993215339,0.920616191,0.961356932,0.772189446,,,,,,,,,,,,
7386,Cluster:75,0.981637107,0.969871811,0.982715802,0.970549131,0.998770895,0.997754834,0.998197312,0.99727958,,,,,,,,,,,,
7398,Cluster:75,0.9807591,0.960740536,0.978551539,0.960364248,0.998344805,0.99660767,0.997525402,0.995476893,,,,,,,,,,,,
7485,Cluster:75,0.977046384,0.96084088,0.978125078,0.964628854,0.997902327,0.996820715,0.997377909,0.996558505,,,,,,,,,,,,
8087,Cluster:75,0.985349823,0.967237789,0.984923363,0.968567343,0.998623402,0.995214684,0.997558178,0.993198951,,,,,,,,,,,,
8405,Cluster:75,0.98186288,0.968391742,0.981511677,0.97135188,0.997869551,0.996460177,0.996935431,0.995968535,,,,,,,,,,,,
8467,Cluster:75,0.98647869,0.96766425,0.986704463,0.970724732,0.999016716,0.997689282,0.99847591,0.996755162,,,,,,,,,,,,
8548,Cluster:75,0.96766425,0.948849811,0.965983493,0.949401701,0.996197968,0.994018355,0.994772206,0.993149787,,,,,,,,,,,,
8550,Cluster:75,0.97707147,0.955096205,0.972957379,0.955898954,0.995460505,0.991609308,0.993362832,0.990626024,,,,,,,,,,,,
8575,Cluster:75,0.979279031,0.963801018,0.979680405,0.965807892,0.998164536,0.996197968,0.997164864,0.995558833,,,,,,,,,,,,
8625,Cluster:75,0.973484183,0.960941224,0.971251537,0.958106515,0.996427401,0.99346116,0.994673877,0.991822353,,,,,,,,,,,,
8650,Cluster:75,0.985399995,0.970950505,0.984371472,0.972455661,0.997869551,0.996705998,0.997082924,0.996329072,,,,,,,,,,,,
8665,Cluster:75,0.983067004,0.970223014,0.982916489,0.968993804,0.999295313,0.997935103,0.998656178,0.997443461,,,,,,,,,,,,
8672,Cluster:75,0.985324737,0.969194491,0.986052229,0.972556004,0.997509013,0.994329728,0.995657162,0.991969846,,,,,,,,,,,,
8780,Cluster:75,0.980784186,0.968316484,0.980458069,0.968642601,0.998180924,0.997328745,0.997656506,0.996902655,,,,,,,,,,,,
8803,Cluster:75,0.977146728,0.956024384,0.974161503,0.956375586,0.996443789,0.993936414,0.994936087,0.993002294,,,,,,,,,,,,
8812,Cluster:75,0.980382811,0.967413391,0.981085217,0.968191054,0.993788922,0.977531957,0.986971485,0.954097017,,,,,,,,,,,,
8895,Cluster:75,0.979580062,0.964327823,0.978952914,0.965832978,0.994034743,0.990462144,0.992068174,0.988479187,,,,,,,,,,,,
8916,Cluster:75,0.981361162,0.966334696,0.980859444,0.96656047,0.98972468,0.975811209,0.984873812,0.95136021,,,,,,,,,,,,
8930,Cluster:75,0.975767002,0.962797582,0.975440885,0.963600331,0.997771223,0.996558505,0.997050147,0.99626352,,,,,,,,,,,,
9093,Cluster:75,0.975767002,0.955046033,0.97190377,0.953264932,0.995083579,0.991494592,0.992772861,0.990609636,,,,,,,,,,,,
9097,Cluster:75,0.983719238,0.963198956,0.981486592,0.964704112,0.998607014,0.997214028,0.997820387,0.996476565,,,,,,,,,,,,
9125,Cluster:75,0.985650854,0.972831949,0.986077315,0.975265284,0.998820059,0.996394625,0.997869551,0.995542445,,,,,,,,,,,,
9131,Cluster:75,0.977723704,0.96084088,0.976168377,0.962095176,0.996247132,0.99303507,0.994624713,0.992297607,,,,,,,,,,,,
9147,Cluster:75,0.988008931,0.974863909,0.99016632,0.979906179,0.999033104,0.995640774,0.997640118,0.992756473,,,,,,,,,,,,
9169,Cluster:75,0.98758247,0.976143291,0.989890375,0.979906179,0.999278925,0.998115372,0.998885611,0.997377909,,,,,,,,,,,,
9191,Cluster:75,0.98376941,0.971577653,0.984772847,0.976017861,0.998393969,0.997214028,0.99770567,0.996919043,,,,,,,,,,,,
9209,Cluster:75,0.970574217,0.952386925,0.966685899,0.951860121,0.997066536,0.995804654,0.99618158,0.995411341,,,,,,,,,,,,
9255,Cluster:75,0.983568723,0.968441914,0.984597246,0.970473873,0.998951164,0.997066536,0.99813176,0.995853818,,,,,,,,,,,,
9320,Cluster:75,0.985098964,0.969269749,0.985349823,0.970749818,0.998525074,0.996919043,0.997689282,0.996411013,,,,,,,,,,,,
9326,Cluster:75,0.983618895,0.970072498,0.984521988,0.972480747,0.998115372,0.996247132,0.997181252,0.995099967,,,,,,,,,,,,
9382,Cluster:75,0.976243634,0.96274741,0.974738479,0.963324386,0.992592593,0.987659784,0.990412979,0.985939036,,,,,,,,,,,,
9391,Cluster:75,0.98131099,0.96643504,0.979881093,0.965306174,0.997345133,0.994772206,0.996296296,0.99396919,,,,,,,,,,,,
9470,Cluster:75,0.989288312,0.976469408,0.991470787,0.982414771,0.999049492,0.997885939,0.998607014,0.996820715,,,,,,,,,,,,
9512,Cluster:75,0.986629205,0.974638136,0.987958759,0.977372501,0.998312029,0.995640774,0.997000983,0.994575549,,,,,,,,,,,,
9557,Cluster:75,0.978074907,0.959586584,0.976068033,0.95905978,0.997558178,0.996165192,0.996705998,0.99583743,,,,,,,,,,,,
9570,Cluster:75,0.97817525,0.963926448,0.97830068,0.965180744,0.998017044,0.996755162,0.997328745,0.996329072,,,,,,,,,,,,
9577,Cluster:75,0.970975591,0.95838246,0.969294835,0.960414419,0.996951819,0.995394952,0.995919371,0.995149131,,,,,,,,,,,,
9646,Cluster:75,0.984873191,0.969294835,0.986052229,0.970975591,0.998312029,0.996738774,0.997476237,0.996132416,,,,,,,,,,,,
9652,Cluster:75,0.983267692,0.961091739,0.980784186,0.961166997,0.998262865,0.996034087,0.997082924,0.994706654,,,,,,,,,,,,
9690,Cluster:75,0.981612021,0.962521637,0.980232296,0.961769059,0.996951819,0.994067519,0.995804654,0.992756473,,,,,,,,,,,,
9702,Cluster:75,0.983117176,0.96630961,0.981637107,0.966761157,0.998705343,0.996542117,0.997590954,0.995542445,,,,,,,,,,,,
9777,Cluster:75,0.970273186,0.949677646,0.964829541,0.948523694,0.996640446,0.994854146,0.995526057,0.994247788,,,,,,,,,,,,
9791,Cluster:75,0.977196899,0.959135038,0.97448762,0.957680054,0.997640118,0.995788266,0.99668961,0.995198296,,,,,,,,,,,,
9813,Cluster:75,0.977322329,0.958683491,0.974663222,0.959837443,0.997377909,0.996361849,0.996640446,0.996066863,,,,,,,,,,,,
9818,Cluster:75,0.982389685,0.962822668,0.980909615,0.961844317,0.996984595,0.993592265,0.995624385,0.992608981,,,,,,,,,,,,
9868,Cluster:75,0.976770439,0.953490706,0.972606176,0.952286582,0.996460177,0.993067847,0.99482137,0.991838741,,,,,,,,,,,,
9878,Cluster:75,0.985500339,0.977196899,0.987206181,0.979906179,0.998426745,0.997181252,0.997672894,0.996804326,,,,,,,,,,,,
9879,Cluster:75,0.986804806,0.974036074,0.988159446,0.977297243,0.998918387,0.995968535,0.998000656,0.99439528,,,,,,,,,,,,
9988,Cluster:75,0.98321752,0.965782806,0.982690716,0.966685899,0.9971157,0.993428384,0.995345788,0.991248771,,,,,,,,,,,,
9989,Cluster:75,0.978375938,0.961166997,0.976996212,0.960464591,0.996951819,0.994591937,0.995706326,0.993739757,,,,,,,,,,,,
10005,Cluster:75,0.963048441,0.950655997,0.962145348,0.951232973,0.995394952,0.994067519,0.994460833,0.993428384,,,,,,,,,,,,
10006,Cluster:75,0.982490028,0.968165968,0.982038482,0.970749818,0.998607014,0.997672894,0.997918715,0.997509013,,,,,,,,,,,,
10010,Cluster:75,0.977723704,0.9615182,0.977698618,0.964001706,0.997640118,0.996443789,0.996837103,0.99575549,,,,,,,,,,,,
10011,Cluster:75,0.982765973,0.974362191,0.985249479,0.977196899,0.99855785,0.997820387,0.998000656,0.997509013,,,,,,,,,,,,
10048,Cluster:75,0.975440885,0.955873868,0.973107895,0.955673181,0.996886267,0.995018027,0.995722714,0.994133071,,,,,,,,,,,,
10092,Cluster:75,0.986152573,0.976770439,0.987908587,0.976645009,0.999426418,0.998901999,0.999115044,0.998328417,,,,,,,,,,,,
10099,Cluster:75,0.982640544,0.964403081,0.980407897,0.967714422,0.995788266,0.991838741,0.993526713,0.990085218,,,,,,,,,,,,
10146,Cluster:75,0.988335048,0.97258109,0.990216491,0.974663222,0.999459194,0.997345133,0.998754507,0.996247132,,,,,,,,,,,,
10147,Cluster:75,0.980809272,0.958482804,0.975767002,0.958307202,0.996427401,0.991805965,0.993870862,0.989380531,,,,,,,,,,,,
10162,Cluster:75,0.970699646,0.955347064,0.967764594,0.955497579,0.993330056,0.987840052,0.99100295,0.982628646,,,,,,,,,,,,
10190,Cluster:75,0.980157038,0.963951534,0.980683842,0.96643504,0.998656178,0.997000983,0.997885939,0.996279908,,,,,,,,,,,,
10195,Cluster:75,0.976017861,0.960665279,0.974537792,0.960188646,0.997640118,0.995198296,0.996492953,0.99388725,,,,,,,,,,,,
10199,Cluster:75,0.980031608,0.962822668,0.980106866,0.966234353,0.997427073,0.994690265,0.996214356,0.993690593,,,,,,,,,,,,
10238,Cluster:75,0.985500339,0.973785214,0.986553947,0.976770439,0.998574238,0.997230416,0.997853163,0.996656834,,,,,,,,,,,,
10241,Cluster:75,0.980683842,0.96342473,0.976594837,0.966259439,0.99719764,0.995821042,0.996296296,0.995542445,,,,,,,,,,,,
10269,Cluster:75,0.981511677,0.967940195,0.981812709,0.969846725,0.998590626,0.997427073,0.998033432,0.997082924,,,,,,,,,,,,
10282,Cluster:75,0.976168377,0.960615107,0.976218549,0.963123699,0.998098984,0.997000983,0.997377909,0.996640446,,,,,,,,,,,,
10299,Cluster:75,0.989664601,0.978401024,0.991696561,0.983016833,0.999213373,0.998443133,0.998754507,0.99813176,,,,,,,,,,,,
10302,Cluster:75,0.972430575,0.962045004,0.973308582,0.963951534,0.996722386,0.99524746,0.995853818,0.994936087,,,,,,,,,,,,
10412,Cluster:75,0.984095527,0.969319921,0.984521988,0.970875248,0.99863979,0.995067191,0.996837103,0.993395608,,,,,,,,,,,,
10422,Cluster:75,0.974186589,0.961267341,0.972857035,0.960615107,0.997722058,0.996640446,0.996869879,0.99618158,,,,,,,,,,,,
10424,Cluster:75,0.982063568,0.96274741,0.981762537,0.966259439,0.996345461,0.992313995,0.994411668,0.991101278,,,,,,,,,,,,
10425,Cluster:75,0.984547074,0.973283496,0.984547074,0.975741916,0.998246477,0.997295969,0.997738446,0.997017371,,,,,,,,,,,,
10469,Cluster:75,0.982414771,0.961468028,0.978250508,0.957504453,0.994772206,0.99159292,0.992756473,0.99049492,,,,,,,,,,,,
10482,Cluster:75,0.979454632,0.963048441,0.977548102,0.964904799,0.997132088,0.994198623,0.995739102,0.993018682,,,,,,,,,,,,
10483,Cluster:75,0.979329203,0.963550159,0.979931265,0.959937787,0.997722058,0.995116355,0.996738774,0.99329728,,,,,,,,,,,,
10484,Cluster:75,0.983016833,0.962471465,0.980984873,0.964152221,0.997672894,0.996001311,0.996935431,0.994804982,,,,,,,,,,,,
10490,Cluster:75,0.981009959,0.969871811,0.981185561,0.972254973,0.99804982,0.996378237,0.997099312,0.995214684,,,,,,,,,,,,
10531,Cluster:75,0.967864937,0.947971803,0.964704112,0.95020445,0.996083251,0.994280564,0.995034415,0.99337922,,,,,,,,,,,,
10548,Cluster:75,0.968040539,0.953365276,0.965707548,0.953866994,0.987938381,0.958210423,0.98072763,0.846705998,,,,,,,,,,,,
10569,Cluster:75,0.982565286,0.967940195,0.982740888,0.971402052,0.998541462,0.997132088,0.997771223,0.996869879,,,,,,,,,,,,
10600,Cluster:75,0.983919926,0.967087274,0.983242606,0.967915109,0.998361193,0.995607997,0.997230416,0.99380531,,,,,,,,,,,,
10762,Cluster:75,0.982188997,0.965030229,0.98211374,0.966259439,0.999033104,0.997935103,0.998590626,0.997214028,,,,,,,,,,,,
10772,Cluster:75,0.986378346,0.971853599,0.98758247,0.972631262,0.99949197,0.998262865,0.999016716,0.997869551,,,,,,,,,,,,
10902,Cluster:75,0.982740888,0.970724732,0.983568723,0.973408926,0.99677155,0.993428384,0.994886922,0.992625369,,,,,,,,,,,,
10904,Cluster:75,0.9807591,0.968542257,0.980182124,0.970574217,0.997967879,0.996722386,0.997312357,0.995739102,,,,,,,,,,,,
10915,Cluster:75,0.984697589,0.962421293,0.982841231,0.962421293,0.998361193,0.99482137,0.996378237,0.993739757,,,,,,,,,,,,
10927,Cluster:75,0.979253945,0.957730226,0.976369064,0.95905978,0.996738774,0.994837758,0.995739102,0.993346444,,,,,,,,,,,,
10928,Cluster:75,0.978551539,0.964377995,0.977548102,0.964628854,0.998017044,0.996492953,0.997050147,0.995870206,,,,,,,,,,,,
10953,Cluster:75,0.971251537,0.952336753,0.969370093,0.954268369,0.996525729,0.99337922,0.994886922,0.992068174,,,,,,,,,,,,
